Description	ID	>AT	>Cc	>So
Organisms_order_>AT_>Cc_>So	1275	0	0	2
Organisms_order_>AT_>Cc_>So	1276	0	1	0
Organisms_order_>AT_>Cc_>So	1278	1	0	0
Organisms_order_>AT_>Cc_>So	1284	1	0	0
Organisms_order_>AT_>Cc_>So	1285	1	1	1
Organisms_order_>AT_>Cc_>So	1287	1	1	1
Organisms_order_>AT_>Cc_>So	1289	3	0	1
Organisms_order_>AT_>Cc_>So	1290	0	1	1
Organisms_order_>AT_>Cc_>So	1293	2	1	1
Organisms_order_>AT_>Cc_>So	1296	0	0	1
Organisms_order_>AT_>Cc_>So	1297	0	0	1
Organisms_order_>AT_>Cc_>So	1298	1	1	1
Organisms_order_>AT_>Cc_>So	1299	4	1	1
Organisms_order_>AT_>Cc_>So	1301	5	0	0
Organisms_order_>AT_>Cc_>So	1302	1	1	1
Organisms_order_>AT_>Cc_>So	1306	0	0	1
Organisms_order_>AT_>Cc_>So	1310	0	0	1
Organisms_order_>AT_>Cc_>So	1313	0	1	0
Organisms_order_>AT_>Cc_>So	1318	0	0	1
Organisms_order_>AT_>Cc_>So	1321	1	0	0
Organisms_order_>AT_>Cc_>So	1327	1	0	0
Organisms_order_>AT_>Cc_>So	1330	1	0	0
Organisms_order_>AT_>Cc_>So	1335	1	0	0
Organisms_order_>AT_>Cc_>So	1336	1	1	2
Organisms_order_>AT_>Cc_>So	1338	1	1	0
Organisms_order_>AT_>Cc_>So	1342	0	0	1
Organisms_order_>AT_>Cc_>So	1343	2	1	1
Organisms_order_>AT_>Cc_>So	1345	0	1	0
Organisms_order_>AT_>Cc_>So	1347	0	0	1
Organisms_order_>AT_>Cc_>So	1348	0	1	0
Organisms_order_>AT_>Cc_>So	1349	0	2	0
Organisms_order_>AT_>Cc_>So	1350	0	1	1
Organisms_order_>AT_>Cc_>So	1351	0	0	1
Organisms_order_>AT_>Cc_>So	1352	0	2	1
Organisms_order_>AT_>Cc_>So	1353	0	1	0
Organisms_order_>AT_>Cc_>So	1355	1	1	1
Organisms_order_>AT_>Cc_>So	1357	0	2	0
Organisms_order_>AT_>Cc_>So	1360	0	0	1
Organisms_order_>AT_>Cc_>So	1361	0	1	1
Organisms_order_>AT_>Cc_>So	1362	2	0	0
Organisms_order_>AT_>Cc_>So	1364	3	1	1
Organisms_order_>AT_>Cc_>So	1365	2	0	0
Organisms_order_>AT_>Cc_>So	1366	0	1	0
Organisms_order_>AT_>Cc_>So	1367	0	1	0
Organisms_order_>AT_>Cc_>So	1368	0	3	0
Organisms_order_>AT_>Cc_>So	1369	4	1	2
Organisms_order_>AT_>Cc_>So	1372	1	0	0
Organisms_order_>AT_>Cc_>So	1374	1	0	0
Organisms_order_>AT_>Cc_>So	1375	1	0	1
Organisms_order_>AT_>Cc_>So	1379	1	0	0
Organisms_order_>AT_>Cc_>So	1381	1	0	0
Organisms_order_>AT_>Cc_>So	1385	0	1	1
Organisms_order_>AT_>Cc_>So	1386	0	1	0
Organisms_order_>AT_>Cc_>So	1388	1	0	0
Organisms_order_>AT_>Cc_>So	1389	2	1	1
Organisms_order_>AT_>Cc_>So	1390	0	0	1
Organisms_order_>AT_>Cc_>So	1392	7	6	9
Organisms_order_>AT_>Cc_>So	1394	2	1	1
Organisms_order_>AT_>Cc_>So	1396	2	1	1
Organisms_order_>AT_>Cc_>So	1398	0	1	0
Organisms_order_>AT_>Cc_>So	1399	0	0	1
Organisms_order_>AT_>Cc_>So	1400	2	1	1
Organisms_order_>AT_>Cc_>So	1407	1	0	0
Organisms_order_>AT_>Cc_>So	1408	0	1	0
Organisms_order_>AT_>Cc_>So	1409	0	1	0
Organisms_order_>AT_>Cc_>So	1410	2	1	0
Organisms_order_>AT_>Cc_>So	1412	0	0	1
Organisms_order_>AT_>Cc_>So	1414	0	0	2
Organisms_order_>AT_>Cc_>So	1416	1	1	2
Organisms_order_>AT_>Cc_>So	1418	1	1	1
Organisms_order_>AT_>Cc_>So	1419	0	1	1
Organisms_order_>AT_>Cc_>So	1422	4	0	0
Organisms_order_>AT_>Cc_>So	1425	0	6	0
Organisms_order_>AT_>Cc_>So	1426	1	2	3
Organisms_order_>AT_>Cc_>So	1427	2	0	1
Organisms_order_>AT_>Cc_>So	1428	0	0	1
Organisms_order_>AT_>Cc_>So	1429	0	0	2
Organisms_order_>AT_>Cc_>So	1433	2	1	1
Organisms_order_>AT_>Cc_>So	1434	3	0	0
Organisms_order_>AT_>Cc_>So	1436	0	1	1
Organisms_order_>AT_>Cc_>So	1439	1	0	0
Organisms_order_>AT_>Cc_>So	1442	0	1	0
Organisms_order_>AT_>Cc_>So	1445	0	0	1
Organisms_order_>AT_>Cc_>So	1449	1	0	0
Organisms_order_>AT_>Cc_>So	1454	1	0	1
Organisms_order_>AT_>Cc_>So	1456	0	0	1
Organisms_order_>AT_>Cc_>So	1459	1	1	1
Organisms_order_>AT_>Cc_>So	1460	1	0	0
Organisms_order_>AT_>Cc_>So	1461	2	1	1
Organisms_order_>AT_>Cc_>So	1463	0	0	1
Organisms_order_>AT_>Cc_>So	1464	0	14	7
Organisms_order_>AT_>Cc_>So	1465	3	1	1
Organisms_order_>AT_>Cc_>So	1467	2	0	0
Organisms_order_>AT_>Cc_>So	1469	1	2	0
Organisms_order_>AT_>Cc_>So	1472	0	22	1
Organisms_order_>AT_>Cc_>So	1475	1	1	1
Organisms_order_>AT_>Cc_>So	1476	0	0	1
Organisms_order_>AT_>Cc_>So	1481	0	1	0
Organisms_order_>AT_>Cc_>So	1482	0	1	0
Organisms_order_>AT_>Cc_>So	1483	0	1	0
Organisms_order_>AT_>Cc_>So	1486	1	1	1
Organisms_order_>AT_>Cc_>So	1490	3	1	3
Organisms_order_>AT_>Cc_>So	1491	2	1	0
Organisms_order_>AT_>Cc_>So	1498	0	0	1
Organisms_order_>AT_>Cc_>So	1499	2	1	1
Organisms_order_>AT_>Cc_>So	1500	2	1	1
Organisms_order_>AT_>Cc_>So	1503	0	0	1
Organisms_order_>AT_>Cc_>So	1504	3	3	4
Organisms_order_>AT_>Cc_>So	1507	1	1	0
Organisms_order_>AT_>Cc_>So	1508	1	0	0
Organisms_order_>AT_>Cc_>So	1511	2	1	1
Organisms_order_>AT_>Cc_>So	1512	12	0	0
Organisms_order_>AT_>Cc_>So	1515	0	0	1
Organisms_order_>AT_>Cc_>So	1516	0	0	1
Organisms_order_>AT_>Cc_>So	1524	0	0	14
Organisms_order_>AT_>Cc_>So	1526	1	0	1
Organisms_order_>AT_>Cc_>So	1533	0	1	0
Organisms_order_>AT_>Cc_>So	1540	1	0	0
Organisms_order_>AT_>Cc_>So	1541	0	0	1
Organisms_order_>AT_>Cc_>So	1550	2	1	1
Organisms_order_>AT_>Cc_>So	1552	0	0	1
Organisms_order_>AT_>Cc_>So	1556	0	1	0
Organisms_order_>AT_>Cc_>So	1557	1	0	0
Organisms_order_>AT_>Cc_>So	1558	1	0	0
Organisms_order_>AT_>Cc_>So	1559	0	0	1
Organisms_order_>AT_>Cc_>So	1560	0	14	0
Organisms_order_>AT_>Cc_>So	1564	0	3	0
Organisms_order_>AT_>Cc_>So	1565	2	1	1
Organisms_order_>AT_>Cc_>So	1566	3	2	4
Organisms_order_>AT_>Cc_>So	1570	0	2	0
Organisms_order_>AT_>Cc_>So	1571	0	1	1
Organisms_order_>AT_>Cc_>So	1573	0	0	1
Organisms_order_>AT_>Cc_>So	1574	0	4	4
Organisms_order_>AT_>Cc_>So	1580	0	1	1
Organisms_order_>AT_>Cc_>So	1586	1	1	1
Organisms_order_>AT_>Cc_>So	1593	0	1	0
Organisms_order_>AT_>Cc_>So	1601	2	1	0
Organisms_order_>AT_>Cc_>So	1607	2	1	2
Organisms_order_>AT_>Cc_>So	1609	1	0	0
Organisms_order_>AT_>Cc_>So	1611	2	1	1
Organisms_order_>AT_>Cc_>So	1613	2	1	1
Organisms_order_>AT_>Cc_>So	1615	0	4	0
Organisms_order_>AT_>Cc_>So	1617	4	0	0
Organisms_order_>AT_>Cc_>So	1621	0	0	1
Organisms_order_>AT_>Cc_>So	1622	0	1	1
Organisms_order_>AT_>Cc_>So	1627	12	5	7
Organisms_order_>AT_>Cc_>So	1628	0	0	1
Organisms_order_>AT_>Cc_>So	1633	1	0	0
Organisms_order_>AT_>Cc_>So	1635	0	1	1
Organisms_order_>AT_>Cc_>So	1638	1	1	1
Organisms_order_>AT_>Cc_>So	1647	8	0	0
Organisms_order_>AT_>Cc_>So	1649	1	1	1
Organisms_order_>AT_>Cc_>So	1650	2	0	1
Organisms_order_>AT_>Cc_>So	1651	1	0	0
Organisms_order_>AT_>Cc_>So	1652	0	0	2
Organisms_order_>AT_>Cc_>So	1663	0	1	1
Organisms_order_>AT_>Cc_>So	1664	0	0	5
Organisms_order_>AT_>Cc_>So	1666	1	1	1
Organisms_order_>AT_>Cc_>So	1670	2	1	1
Organisms_order_>AT_>Cc_>So	1675	0	1	1
Organisms_order_>AT_>Cc_>So	1677	1	1	1
Organisms_order_>AT_>Cc_>So	1679	7	0	0
Organisms_order_>AT_>Cc_>So	1683	0	1	1
Organisms_order_>AT_>Cc_>So	1687	0	1	1
Organisms_order_>AT_>Cc_>So	1689	4	4	4
Organisms_order_>AT_>Cc_>So	1691	4	0	0
Organisms_order_>AT_>Cc_>So	1693	2	0	1
Organisms_order_>AT_>Cc_>So	1697	2	1	1
Organisms_order_>AT_>Cc_>So	1702	0	0	1
Organisms_order_>AT_>Cc_>So	1703	0	3	2
Organisms_order_>AT_>Cc_>So	1704	0	1	0
Organisms_order_>AT_>Cc_>So	1706	1	1	1
Organisms_order_>AT_>Cc_>So	1711	0	0	1
Organisms_order_>AT_>Cc_>So	1712	0	1	0
Organisms_order_>AT_>Cc_>So	1716	1	1	1
Organisms_order_>AT_>Cc_>So	1718	1	1	0
Organisms_order_>AT_>Cc_>So	1719	3	1	1
Organisms_order_>AT_>Cc_>So	1721	1	1	0
Organisms_order_>AT_>Cc_>So	1723	3	1	1
Organisms_order_>AT_>Cc_>So	1727	2	0	0
Organisms_order_>AT_>Cc_>So	1729	1	1	1
Organisms_order_>AT_>Cc_>So	1730	0	0	1
Organisms_order_>AT_>Cc_>So	1735	12	6	6
Organisms_order_>AT_>Cc_>So	1739	0	0	1
Organisms_order_>AT_>Cc_>So	1740	1	1	1
Organisms_order_>AT_>Cc_>So	1741	3	0	2
Organisms_order_>AT_>Cc_>So	1745	0	1	0
Organisms_order_>AT_>Cc_>So	1746	1	0	0
Organisms_order_>AT_>Cc_>So	1751	0	0	1
Organisms_order_>AT_>Cc_>So	1754	1	0	0
Organisms_order_>AT_>Cc_>So	1763	0	0	1
Organisms_order_>AT_>Cc_>So	1765	0	1	0
Organisms_order_>AT_>Cc_>So	1768	0	1	1
Organisms_order_>AT_>Cc_>So	1772	2	1	1
Organisms_order_>AT_>Cc_>So	1774	0	1	1
Organisms_order_>AT_>Cc_>So	1777	2	1	1
Organisms_order_>AT_>Cc_>So	1779	0	1	1
Organisms_order_>AT_>Cc_>So	1781	1	1	1
Organisms_order_>AT_>Cc_>So	1782	0	1	1
Organisms_order_>AT_>Cc_>So	1785	1	1	1
Organisms_order_>AT_>Cc_>So	1786	0	1	1
Organisms_order_>AT_>Cc_>So	1789	0	0	1
Organisms_order_>AT_>Cc_>So	1793	0	1	0
Organisms_order_>AT_>Cc_>So	1794	4	3	3
Organisms_order_>AT_>Cc_>So	1797	3	1	2
Organisms_order_>AT_>Cc_>So	1800	0	1	0
Organisms_order_>AT_>Cc_>So	1805	1	1	1
Organisms_order_>AT_>Cc_>So	1810	1	1	1
Organisms_order_>AT_>Cc_>So	1811	2	1	0
Organisms_order_>AT_>Cc_>So	1812	0	1	0
Organisms_order_>AT_>Cc_>So	1817	5	1	2
Organisms_order_>AT_>Cc_>So	1818	1	1	1
Organisms_order_>AT_>Cc_>So	1821	0	0	1
Organisms_order_>AT_>Cc_>So	1825	1	1	0
Organisms_order_>AT_>Cc_>So	1828	2	0	0
Organisms_order_>AT_>Cc_>So	1830	1	0	0
Organisms_order_>AT_>Cc_>So	1831	0	0	1
Organisms_order_>AT_>Cc_>So	1832	0	0	1
Organisms_order_>AT_>Cc_>So	1833	0	0	1
Organisms_order_>AT_>Cc_>So	1834	1	1	1
Organisms_order_>AT_>Cc_>So	1843	1	1	1
Organisms_order_>AT_>Cc_>So	1844	2	1	1
Organisms_order_>AT_>Cc_>So	1849	0	1	0
Organisms_order_>AT_>Cc_>So	1851	2	0	0
Organisms_order_>AT_>Cc_>So	1852	1	1	1
Organisms_order_>AT_>Cc_>So	1855	0	0	1
Organisms_order_>AT_>Cc_>So	1857	0	1	0
Organisms_order_>AT_>Cc_>So	1859	1	0	0
Organisms_order_>AT_>Cc_>So	1862	2	1	1
Organisms_order_>AT_>Cc_>So	1864	0	1	0
Organisms_order_>AT_>Cc_>So	1868	1	2	2
Organisms_order_>AT_>Cc_>So	1870	1	1	0
Organisms_order_>AT_>Cc_>So	1877	2	1	0
Organisms_order_>AT_>Cc_>So	1879	1	1	1
Organisms_order_>AT_>Cc_>So	1886	1	0	0
Organisms_order_>AT_>Cc_>So	1887	0	0	1
Organisms_order_>AT_>Cc_>So	1888	1	1	2
Organisms_order_>AT_>Cc_>So	1890	1	1	1
Organisms_order_>AT_>Cc_>So	1892	1	0	0
Organisms_order_>AT_>Cc_>So	1898	1	0	0
Organisms_order_>AT_>Cc_>So	1901	0	0	1
Organisms_order_>AT_>Cc_>So	1906	2	0	0
Organisms_order_>AT_>Cc_>So	1907	1	0	0
Organisms_order_>AT_>Cc_>So	1908	0	0	1
Organisms_order_>AT_>Cc_>So	1910	2	0	0
Organisms_order_>AT_>Cc_>So	1917	1	0	0
Organisms_order_>AT_>Cc_>So	1918	1	2	3
Organisms_order_>AT_>Cc_>So	1923	2	0	0
Organisms_order_>AT_>Cc_>So	1925	1	1	1
Organisms_order_>AT_>Cc_>So	1927	1	1	0
Organisms_order_>AT_>Cc_>So	1928	1	1	1
Organisms_order_>AT_>Cc_>So	1929	1	1	1
Organisms_order_>AT_>Cc_>So	1931	3	0	0
Organisms_order_>AT_>Cc_>So	1932	1	1	1
Organisms_order_>AT_>Cc_>So	1933	1	1	2
Organisms_order_>AT_>Cc_>So	1935	0	1	0
Organisms_order_>AT_>Cc_>So	1938	1	0	1
Organisms_order_>AT_>Cc_>So	1940	1	1	1
Organisms_order_>AT_>Cc_>So	1943	1	1	0
Organisms_order_>AT_>Cc_>So	1946	1	0	0
Organisms_order_>AT_>Cc_>So	1947	1	1	0
Organisms_order_>AT_>Cc_>So	1950	1	0	0
Organisms_order_>AT_>Cc_>So	1952	3	1	0
Organisms_order_>AT_>Cc_>So	1956	2	4	1
Organisms_order_>AT_>Cc_>So	1964	1	1	1
Organisms_order_>AT_>Cc_>So	1969	0	1	0
Organisms_order_>AT_>Cc_>So	1973	0	0	1
Organisms_order_>AT_>Cc_>So	1976	2	1	1
Organisms_order_>AT_>Cc_>So	1979	1	1	1
Organisms_order_>AT_>Cc_>So	1980	0	1	1
Organisms_order_>AT_>Cc_>So	1983	0	1	0
Organisms_order_>AT_>Cc_>So	1985	1	0	0
Organisms_order_>AT_>Cc_>So	1986	1	0	0
Organisms_order_>AT_>Cc_>So	1988	3	0	1
Organisms_order_>AT_>Cc_>So	1989	4	3	6
Organisms_order_>AT_>Cc_>So	1993	1	1	1
Organisms_order_>AT_>Cc_>So	2002	0	2	0
Organisms_order_>AT_>Cc_>So	2005	0	0	1
Organisms_order_>AT_>Cc_>So	2007	0	0	1
Organisms_order_>AT_>Cc_>So	2010	0	1	1
Organisms_order_>AT_>Cc_>So	2011	4	1	2
Organisms_order_>AT_>Cc_>So	2012	1	0	0
Organisms_order_>AT_>Cc_>So	2013	3	1	1
Organisms_order_>AT_>Cc_>So	2014	1	0	0
Organisms_order_>AT_>Cc_>So	2015	1	1	1
Organisms_order_>AT_>Cc_>So	2017	2	1	0
Organisms_order_>AT_>Cc_>So	2022	0	0	1
Organisms_order_>AT_>Cc_>So	2025	0	0	1
Organisms_order_>AT_>Cc_>So	2030	1	1	1
Organisms_order_>AT_>Cc_>So	2033	1	1	2
Organisms_order_>AT_>Cc_>So	2035	0	1	0
Organisms_order_>AT_>Cc_>So	2037	2	1	1
Organisms_order_>AT_>Cc_>So	2040	1	0	0
Organisms_order_>AT_>Cc_>So	2041	6	2	5
Organisms_order_>AT_>Cc_>So	2042	0	0	1
Organisms_order_>AT_>Cc_>So	2046	2	1	1
Organisms_order_>AT_>Cc_>So	2048	1	1	0
Organisms_order_>AT_>Cc_>So	2050	1	0	0
Organisms_order_>AT_>Cc_>So	2052	1	0	0
Organisms_order_>AT_>Cc_>So	2054	1	0	0
Organisms_order_>AT_>Cc_>So	2058	0	2	0
Organisms_order_>AT_>Cc_>So	2062	1	3	5
Organisms_order_>AT_>Cc_>So	2066	1	0	0
Organisms_order_>AT_>Cc_>So	2069	2	0	1
Organisms_order_>AT_>Cc_>So	2070	0	0	1
Organisms_order_>AT_>Cc_>So	2071	1	0	0
Organisms_order_>AT_>Cc_>So	2073	5	0	0
Organisms_order_>AT_>Cc_>So	2082	2	0	0
Organisms_order_>AT_>Cc_>So	2083	2	1	1
Organisms_order_>AT_>Cc_>So	2086	0	1	0
Organisms_order_>AT_>Cc_>So	2089	1	0	0
Organisms_order_>AT_>Cc_>So	2090	4	2	3
Organisms_order_>AT_>Cc_>So	2091	1	0	1
Organisms_order_>AT_>Cc_>So	2092	2	0	0
Organisms_order_>AT_>Cc_>So	2093	0	0	1
Organisms_order_>AT_>Cc_>So	2095	0	1	1
Organisms_order_>AT_>Cc_>So	2100	1	0	1
Organisms_order_>AT_>Cc_>So	2103	0	2	2
Organisms_order_>AT_>Cc_>So	2108	4	0	0
Organisms_order_>AT_>Cc_>So	2110	0	0	1
Organisms_order_>AT_>Cc_>So	2112	0	8	0
Organisms_order_>AT_>Cc_>So	2113	1	1	0
Organisms_order_>AT_>Cc_>So	2116	1	0	1
Organisms_order_>AT_>Cc_>So	2117	0	0	1
Organisms_order_>AT_>Cc_>So	2118	0	1	0
Organisms_order_>AT_>Cc_>So	2121	1	0	2
Organisms_order_>AT_>Cc_>So	2127	0	1	0
Organisms_order_>AT_>Cc_>So	2133	1	1	0
Organisms_order_>AT_>Cc_>So	2134	0	1	0
Organisms_order_>AT_>Cc_>So	2136	0	1	0
Organisms_order_>AT_>Cc_>So	2141	0	2	0
Organisms_order_>AT_>Cc_>So	2144	0	1	0
Organisms_order_>AT_>Cc_>So	2146	0	1	0
Organisms_order_>AT_>Cc_>So	2149	0	0	1
Organisms_order_>AT_>Cc_>So	2151	0	1	0
Organisms_order_>AT_>Cc_>So	2152	0	1	0
Organisms_order_>AT_>Cc_>So	2153	1	2	2
Organisms_order_>AT_>Cc_>So	2154	0	1	0
Organisms_order_>AT_>Cc_>So	2158	0	7	0
Organisms_order_>AT_>Cc_>So	2160	1	1	0
Organisms_order_>AT_>Cc_>So	2163	1	1	1
Organisms_order_>AT_>Cc_>So	2164	1	1	1
Organisms_order_>AT_>Cc_>So	2165	0	0	2
Organisms_order_>AT_>Cc_>So	2166	1	1	1
Organisms_order_>AT_>Cc_>So	2167	8	9	8
Organisms_order_>AT_>Cc_>So	2170	1	0	0
Organisms_order_>AT_>Cc_>So	2174	1	1	1
Organisms_order_>AT_>Cc_>So	2177	0	1	1
Organisms_order_>AT_>Cc_>So	2182	0	0	1
Organisms_order_>AT_>Cc_>So	2183	0	0	1
Organisms_order_>AT_>Cc_>So	2185	1	1	1
Organisms_order_>AT_>Cc_>So	2186	1	0	0
Organisms_order_>AT_>Cc_>So	2188	1	0	1
Organisms_order_>AT_>Cc_>So	2196	1	1	0
Organisms_order_>AT_>Cc_>So	2197	0	11	0
Organisms_order_>AT_>Cc_>So	2198	12	0	0
Organisms_order_>AT_>Cc_>So	2202	0	1	3
Organisms_order_>AT_>Cc_>So	2204	1	1	1
Organisms_order_>AT_>Cc_>So	2210	1	0	0
Organisms_order_>AT_>Cc_>So	2211	1	0	0
Organisms_order_>AT_>Cc_>So	2217	0	0	1
Organisms_order_>AT_>Cc_>So	2222	2	1	3
Organisms_order_>AT_>Cc_>So	2225	0	2	2
Organisms_order_>AT_>Cc_>So	2226	0	1	0
Organisms_order_>AT_>Cc_>So	2228	2	2	2
Organisms_order_>AT_>Cc_>So	2229	1	1	1
Organisms_order_>AT_>Cc_>So	2233	0	1	1
Organisms_order_>AT_>Cc_>So	2236	1	1	1
Organisms_order_>AT_>Cc_>So	2237	1	0	1
Organisms_order_>AT_>Cc_>So	2243	2	1	1
Organisms_order_>AT_>Cc_>So	2244	1	0	0
Organisms_order_>AT_>Cc_>So	2245	1	0	0
Organisms_order_>AT_>Cc_>So	2248	2	1	1
Organisms_order_>AT_>Cc_>So	2250	0	0	1
Organisms_order_>AT_>Cc_>So	2251	0	1	0
Organisms_order_>AT_>Cc_>So	2252	0	1	0
Organisms_order_>AT_>Cc_>So	2254	2	2	3
Organisms_order_>AT_>Cc_>So	2255	1	0	0
Organisms_order_>AT_>Cc_>So	2260	1	1	1
Organisms_order_>AT_>Cc_>So	2262	0	3	2
Organisms_order_>AT_>Cc_>So	2265	9	6	4
Organisms_order_>AT_>Cc_>So	2266	2	0	0
Organisms_order_>AT_>Cc_>So	2273	0	1	0
Organisms_order_>AT_>Cc_>So	2274	1	0	0
Organisms_order_>AT_>Cc_>So	2276	2	0	0
Organisms_order_>AT_>Cc_>So	2277	7	0	0
Organisms_order_>AT_>Cc_>So	2280	3	2	1
Organisms_order_>AT_>Cc_>So	2283	0	1	0
Organisms_order_>AT_>Cc_>So	2285	1	1	1
Organisms_order_>AT_>Cc_>So	2287	1	1	0
Organisms_order_>AT_>Cc_>So	2288	3	3	3
Organisms_order_>AT_>Cc_>So	2290	1	1	1
Organisms_order_>AT_>Cc_>So	2295	0	1	1
Organisms_order_>AT_>Cc_>So	2306	2	0	0
Organisms_order_>AT_>Cc_>So	2307	2	0	0
Organisms_order_>AT_>Cc_>So	2309	5	2	5
Organisms_order_>AT_>Cc_>So	2310	0	0	1
Organisms_order_>AT_>Cc_>So	2311	0	0	1
Organisms_order_>AT_>Cc_>So	2313	0	0	1
Organisms_order_>AT_>Cc_>So	2315	0	2	1
Organisms_order_>AT_>Cc_>So	2322	0	1	0
Organisms_order_>AT_>Cc_>So	2324	2	1	2
Organisms_order_>AT_>Cc_>So	2325	8	4	6
Organisms_order_>AT_>Cc_>So	2328	1	0	0
Organisms_order_>AT_>Cc_>So	2329	1	0	0
Organisms_order_>AT_>Cc_>So	2330	2	2	3
Organisms_order_>AT_>Cc_>So	2331	1	1	1
Organisms_order_>AT_>Cc_>So	2332	0	1	0
Organisms_order_>AT_>Cc_>So	2334	0	3	0
Organisms_order_>AT_>Cc_>So	2337	1	0	0
Organisms_order_>AT_>Cc_>So	2345	2	1	0
Organisms_order_>AT_>Cc_>So	2346	0	1	0
Organisms_order_>AT_>Cc_>So	2348	0	1	0
Organisms_order_>AT_>Cc_>So	2349	1	0	0
Organisms_order_>AT_>Cc_>So	2352	11	0	0
Organisms_order_>AT_>Cc_>So	2363	0	0	1
Organisms_order_>AT_>Cc_>So	2364	1	1	1
Organisms_order_>AT_>Cc_>So	2367	3	1	0
Organisms_order_>AT_>Cc_>So	2369	1	0	0
Organisms_order_>AT_>Cc_>So	2373	3	1	1
Organisms_order_>AT_>Cc_>So	2374	1	0	0
Organisms_order_>AT_>Cc_>So	2380	1	1	1
Organisms_order_>AT_>Cc_>So	2381	2	1	1
Organisms_order_>AT_>Cc_>So	2382	3	3	4
Organisms_order_>AT_>Cc_>So	2383	0	1	0
Organisms_order_>AT_>Cc_>So	2388	4	1	1
Organisms_order_>AT_>Cc_>So	2395	3	0	0
Organisms_order_>AT_>Cc_>So	2399	0	1	0
Organisms_order_>AT_>Cc_>So	2400	0	1	0
Organisms_order_>AT_>Cc_>So	2401	2	1	1
Organisms_order_>AT_>Cc_>So	2402	2	1	0
Organisms_order_>AT_>Cc_>So	2405	4	1	1
Organisms_order_>AT_>Cc_>So	2409	1	0	0
Organisms_order_>AT_>Cc_>So	2414	0	0	2
Organisms_order_>AT_>Cc_>So	2417	0	4	0
Organisms_order_>AT_>Cc_>So	2421	1	1	0
Organisms_order_>AT_>Cc_>So	2426	0	0	1
Organisms_order_>AT_>Cc_>So	2428	1	1	1
Organisms_order_>AT_>Cc_>So	2429	1	1	1
Organisms_order_>AT_>Cc_>So	2432	1	0	0
Organisms_order_>AT_>Cc_>So	2436	0	1	0
Organisms_order_>AT_>Cc_>So	2438	3	1	1
Organisms_order_>AT_>Cc_>So	2439	2	0	0
Organisms_order_>AT_>Cc_>So	2443	1	1	2
Organisms_order_>AT_>Cc_>So	2444	0	1	1
Organisms_order_>AT_>Cc_>So	2446	1	1	1
Organisms_order_>AT_>Cc_>So	2447	0	0	1
Organisms_order_>AT_>Cc_>So	2450	0	1	1
Organisms_order_>AT_>Cc_>So	2451	1	1	2
Organisms_order_>AT_>Cc_>So	2452	0	1	1
Organisms_order_>AT_>Cc_>So	2455	1	0	0
Organisms_order_>AT_>Cc_>So	2461	0	1	1
Organisms_order_>AT_>Cc_>So	2464	1	0	0
Organisms_order_>AT_>Cc_>So	2465	6	0	0
Organisms_order_>AT_>Cc_>So	2468	0	8	0
Organisms_order_>AT_>Cc_>So	2469	0	1	1
Organisms_order_>AT_>Cc_>So	2470	0	1	0
Organisms_order_>AT_>Cc_>So	2472	1	1	1
Organisms_order_>AT_>Cc_>So	2474	1	0	0
Organisms_order_>AT_>Cc_>So	2476	0	1	2
Organisms_order_>AT_>Cc_>So	2477	0	1	0
Organisms_order_>AT_>Cc_>So	2485	0	28	0
Organisms_order_>AT_>Cc_>So	2486	0	1	0
Organisms_order_>AT_>Cc_>So	2488	1	1	1
Organisms_order_>AT_>Cc_>So	2495	0	0	1
Organisms_order_>AT_>Cc_>So	2498	1	1	1
Organisms_order_>AT_>Cc_>So	2502	2	0	0
Organisms_order_>AT_>Cc_>So	2507	2	1	1
Organisms_order_>AT_>Cc_>So	2513	2	1	1
Organisms_order_>AT_>Cc_>So	2515	0	1	0
Organisms_order_>AT_>Cc_>So	2516	0	1	0
Organisms_order_>AT_>Cc_>So	2519	1	0	0
Organisms_order_>AT_>Cc_>So	2522	0	0	1
Organisms_order_>AT_>Cc_>So	2527	3	4	2
Organisms_order_>AT_>Cc_>So	2528	1	0	0
Organisms_order_>AT_>Cc_>So	2530	0	0	1
Organisms_order_>AT_>Cc_>So	2531	0	0	1
Organisms_order_>AT_>Cc_>So	2532	0	0	1
Organisms_order_>AT_>Cc_>So	2534	1	1	1
Organisms_order_>AT_>Cc_>So	2539	1	1	0
Organisms_order_>AT_>Cc_>So	2547	2	0	0
Organisms_order_>AT_>Cc_>So	2550	0	0	11
Organisms_order_>AT_>Cc_>So	2551	1	1	1
Organisms_order_>AT_>Cc_>So	2557	0	17	6
Organisms_order_>AT_>Cc_>So	2558	0	1	0
Organisms_order_>AT_>Cc_>So	2562	1	1	2
Organisms_order_>AT_>Cc_>So	2564	2	1	2
Organisms_order_>AT_>Cc_>So	2565	0	0	1
Organisms_order_>AT_>Cc_>So	2567	0	2	0
Organisms_order_>AT_>Cc_>So	2572	0	0	1
Organisms_order_>AT_>Cc_>So	2573	0	0	1
Organisms_order_>AT_>Cc_>So	2574	0	0	1
Organisms_order_>AT_>Cc_>So	2577	0	4	0
Organisms_order_>AT_>Cc_>So	2587	0	0	1
Organisms_order_>AT_>Cc_>So	2590	0	0	1
Organisms_order_>AT_>Cc_>So	2591	0	0	1
Organisms_order_>AT_>Cc_>So	2593	0	0	1
Organisms_order_>AT_>Cc_>So	2595	0	1	0
Organisms_order_>AT_>Cc_>So	2597	0	1	0
